epoch,loss,prog_auc,prog_loss,proteinuria_auc,proteinuria_loss,val_loss,val_prog_auc,val_prog_loss,val_proteinuria_auc,val_proteinuria_loss
23,0.6695345640182495,0.720367431640625,0.4840216338634491,0.5747409462928772,0.6631197929382324,0.6334497928619385,0.8296836614608765,0.4480624496936798,0.7077228426933289,0.6562507152557373
24,0.6699341535568237,0.726818859577179,0.4806419312953949,0.5548784732818604,0.666964054107666,0.6270162463188171,0.8373572826385498,0.4419057369232178,0.7164179086685181,0.6553322076797485
25,0.6568605899810791,0.7443960309028625,0.47692903876304626,0.6166948080062866,0.6528927087783813,0.620514988899231,0.8430656790733337,0.4357577860355377,0.7447624206542969,0.6540337204933167
26,0.6570651531219482,0.7376261353492737,0.4657120704650879,0.5677118897438049,0.6680106520652771,0.6145047545433044,0.8504585027694702,0.43003344535827637,0.7538682818412781,0.652914822101593
27,0.6446390151977539,0.7686917781829834,0.4591015875339508,0.5862659215927124,0.6635071039199829,0.6079302430152893,0.8528916239738464,0.42386379837989807,0.7691360116004944,0.6514575481414795
28,0.6532247066497803,0.7447864413261414,0.4710771441459656,0.6237999796867371,0.6550338268280029,0.601604700088501,0.8582257628440857,0.4179992377758026,0.7832397222518921,0.6498794555664062
29,0.6384434700012207,0.7806394100189209,0.46003860235214233,0.6054513454437256,0.6559684872627258,0.5955787301063538,0.8609395027160645,0.4124656617641449,0.7926194667816162,0.648226261138916
30,0.6348418593406677,0.786392331123352,0.4503194987773895,0.582173228263855,0.6622042059898376,0.5893617868423462,0.8659929037094116,0.406681627035141,0.8046693205833435,0.6465794444084167
31,0.6224809288978577,0.8113044500350952,0.44463953375816345,0.5851552486419678,0.6573419570922852,0.5825600028038025,0.8698297739028931,0.4004269540309906,0.8109681010246277,0.6447791457176208
32,0.6254440546035767,0.792987585067749,0.45291396975517273,0.6144887208938599,0.6528404355049133,0.5765885710716248,0.8727306723594666,0.3948628008365631,0.8156921863555908,0.6434033513069153
33,0.6198618412017822,0.7998191714286804,0.4393470287322998,0.6139333844184875,0.6536878943443298,0.571778416633606,0.8759124279022217,0.39050576090812683,0.8141859769821167,0.6415283679962158
34,0.6196132302284241,0.8034044504165649,0.43731653690338135,0.5878862738609314,0.6633765697479248,0.5666300654411316,0.8778776526451111,0.3858329951763153,0.8173353672027588,0.6395900845527649
35,0.623957097530365,0.8001171350479126,0.4421711564064026,0.6045917272567749,0.6554561853408813,0.5618309378623962,0.8797491788864136,0.38147056102752686,0.823771059513092,0.6373853087425232
36,0.6022886633872986,0.818793535232544,0.4159697890281677,0.6466444730758667,0.644340991973877,0.5560305118560791,0.8824629783630371,0.37614765763282776,0.822812557220459,0.6352092623710632
37,0.6065215468406677,0.8160300850868225,0.4268426299095154,0.6903631687164307,0.6349660754203796,0.550320565700531,0.8819950819015503,0.37123334407806396,0.8246610760688782,0.6325669288635254
38,0.6087574362754822,0.8050687313079834,0.42703405022621155,0.6801314353942871,0.638934850692749,0.5460560917854309,0.8836795687675476,0.36757731437683105,0.824798047542572,0.6297823786735535
39,0.596320390701294,0.8199441432952881,0.41740044951438904,0.6768146753311157,0.638909637928009,0.5415626168251038,0.8850833177566528,0.3636970818042755,0.827399730682373,0.6270656585693359
40,0.5724675059318542,0.8523761630058289,0.39330172538757324,0.6483864784240723,0.6460533142089844,0.5366230607032776,0.8865805864334106,0.3593003749847412,0.8251404166221619,0.6246561408042908
41,0.5815399885177612,0.8400896191596985,0.4012245237827301,0.6763126254081726,0.6397481560707092,0.5316365957260132,0.8886393308639526,0.3548015058040619,0.8213062882423401,0.6221532225608826
42,0.5881102085113525,0.8276797533035278,0.41115236282348633,0.6975824236869812,0.6288429498672485,0.5272533893585205,0.8900430202484131,0.350928395986557,0.820142388343811,0.6195912957191467
43,0.561806321144104,0.857276439666748,0.38877615332603455,0.7061938047409058,0.6238521337509155,0.5227502584457397,0.8925697207450867,0.3471595346927643,0.8208954930305481,0.6170721054077148
44,0.5587984323501587,0.8586016297340393,0.38082635402679443,0.704626739025116,0.6228768229484558,0.5182608962059021,0.8932247161865234,0.343205064535141,0.8177461624145508,0.6141040921211243
45,0.5550565123558044,0.8621664047241211,0.3836228549480438,0.7692956924438477,0.6041784286499023,0.5138710141181946,0.8946285247802734,0.3395198583602905,0.8171983957290649,0.6113800406455994
46,0.5553084015846252,0.8590536713600159,0.382218599319458,0.7319746613502502,0.6138209104537964,0.5105251669883728,0.894722044467926,0.3367166221141815,0.8182938098907471,0.6088092923164368
47,0.5771419405937195,0.8368638753890991,0.39541003108024597,0.6824212074279785,0.6343923211097717,0.5073763728141785,0.8966872692108154,0.3340285122394562,0.8169245719909668,0.606722891330719
48,0.5659946203231812,0.8395759463310242,0.39093220233917236,0.7613537311553955,0.6003400087356567,0.5040345191955566,0.8988395929336548,0.3309740126132965,0.8172668814659119,0.6034204363822937
49,0.5670499801635742,0.8399971127510071,0.38884490728378296,0.7451504468917847,0.608395516872406,0.5010632276535034,0.9005240797996521,0.32831859588623047,0.8182253837585449,0.5997396111488342
50,0.5626865029335022,0.8441680669784546,0.3887825608253479,0.7567285895347595,0.5997782945632935,0.49798470735549927,0.9013662338256836,0.325693279504776,0.8176091909408569,0.5963403582572937
51,0.5505139827728271,0.8561155796051025,0.3773438036441803,0.7375507354736328,0.6026309728622437,0.49488016963005066,0.9024892449378967,0.323180615901947,0.8176091909408569,0.5931010246276855
52,0.5365897417068481,0.8723675608634949,0.3619864881038666,0.7471739053726196,0.6006888747215271,0.4923253357410431,0.903331458568573,0.32122644782066345,0.8175407648086548,0.5907409191131592
53,0.5515699982643127,0.8531671762466431,0.377993643283844,0.7267333269119263,0.6045852303504944,0.49012482166290283,0.903892993927002,0.31949856877326965,0.817129909992218,0.5883358716964722
54,0.5494735240936279,0.845708966255188,0.38937047123908997,0.7744153738021851,0.5895929932594299,0.4882584512233734,0.9048287272453308,0.3180013597011566,0.81754070520401,0.5849339365959167
55,0.5265398025512695,0.8760247230529785,0.35332292318344116,0.7351773381233215,0.6008450388908386,0.4857325255870819,0.9058580994606018,0.31589946150779724,0.8177461624145508,0.5829728245735168
56,0.5379658937454224,0.860553503036499,0.3743877708911896,0.786160945892334,0.5765681266784668,0.48357951641082764,0.9060453176498413,0.31400299072265625,0.8158975839614868,0.5802077651023865
57,0.5270560383796692,0.8729941844940186,0.3592989444732666,0.7702237963676453,0.5814175605773926,0.48158329725265503,0.9070746898651123,0.31249937415122986,0.8165137767791748,0.5788076519966125
58,0.5321545004844666,0.867272138595581,0.3635598421096802,0.7671809196472168,0.5866029262542725,0.4797368347644806,0.9073553681373596,0.31108906865119934,0.8167876601219177,0.5773600935935974
59,0.5271385312080383,0.8710628747940063,0.3622936010360718,0.7720495462417603,0.5796799659729004,0.4774077236652374,0.9088526964187622,0.30915388464927673,0.8170614838600159,0.5739153623580933
60,0.5285245180130005,0.8664708137512207,0.3609246611595154,0.7794057130813599,0.5710130333900452,0.4757004678249359,0.9096949100494385,0.3076215088367462,0.8148705959320068,0.5716500878334045
61,0.5143940448760986,0.8814694881439209,0.3498639166355133,0.7995648384094238,0.5553049445152283,0.473604291677475,0.9106307029724121,0.3059746026992798,0.8163083791732788,0.5681245923042297
62,0.5246962308883667,0.8721107244491577,0.36448466777801514,0.7771692276000977,0.5711367130279541,0.4711419939994812,0.9107242822647095,0.30395063757896423,0.8156237006187439,0.5664639472961426
63,0.5257319211959839,0.8674261569976807,0.35810044407844543,0.7592389583587646,0.571814775466919,0.46888208389282227,0.9120343923568726,0.3020893633365631,0.8139805793762207,0.5655338764190674
64,0.519133985042572,0.8750180006027222,0.35971957445144653,0.808647871017456,0.5508822202682495,0.46715328097343445,0.9125023484230042,0.3007199466228485,0.8154183626174927,0.5641263127326965
65,0.5452044606208801,0.8529412150382996,0.38032880425453186,0.7845253944396973,0.5622238516807556,0.46547797322273254,0.9131574034690857,0.299387663602829,0.8146652579307556,0.5625306367874146
66,0.5277996063232422,0.8637793064117432,0.3663787245750427,0.7901090979576111,0.5563222765922546,0.46441030502319336,0.9143739342689514,0.298187255859375,0.8148705959320068,0.557853639125824
67,0.5037441849708557,0.8849314451217651,0.3385642468929291,0.8100399971008301,0.5479968786239624,0.462132066488266,0.9147483110427856,0.2963724136352539,0.8147336840629578,0.5576357245445251
68,0.5051635503768921,0.8844795227050781,0.3536500632762909,0.7980054020881653,0.5526113510131836,0.4599374830722809,0.9138124585151672,0.29479238390922546,0.8147336840629578,0.5561664700508118
69,0.4986586272716522,0.8888558149337769,0.3313037157058716,0.7894700765609741,0.5485186576843262,0.4582398235797882,0.9140932559967041,0.2931937277317047,0.8149390816688538,0.5542762279510498
70,0.4994761049747467,0.8890201449394226,0.33958688378334045,0.7990627884864807,0.5442520380020142,0.4568774998188019,0.9147481918334961,0.29200342297554016,0.814939022064209,0.5527117848396301
71,0.4760894179344177,0.9062274694442749,0.3156353235244751,0.7947875261306763,0.5506735444068909,0.4543903172016144,0.9154033660888672,0.2902351915836334,0.8152813911437988,0.552890956401825
72,0.4986213445663452,0.883185088634491,0.3397323489189148,0.8114017248153687,0.5330284833908081,0.4524345397949219,0.9164326786994934,0.28847190737724304,0.8156921863555908,0.5493316650390625
73,0.5046789050102234,0.885568380355835,0.3467825651168823,0.7930834889411926,0.5448759198188782,0.45082637667655945,0.9169942140579224,0.2871481478214264,0.815966010093689,0.5463171005249023
74,0.5172156691551208,0.8726037740707397,0.3558238744735718,0.7983020544052124,0.5411913394927979,0.449495404958725,0.9173685312271118,0.28597238659858704,0.8163768649101257,0.5465570092201233
75,0.5054551959037781,0.8835343718528748,0.34286171197891235,0.7973663806915283,0.5390922427177429,0.4481413662433624,0.9185850620269775,0.28477826714515686,0.8156237602233887,0.5448203682899475
76,0.4807470440864563,0.8974441289901733,0.32339438796043396,0.8228809833526611,0.5208099484443665,0.4462627172470093,0.9194273352622986,0.2832275331020355,0.816171407699585,0.5426673889160156
77,0.5000213980674744,0.8839144110679626,0.3494439721107483,0.7998767495155334,0.5357435345649719,0.445162296295166,0.9202694892883301,0.2824505865573883,0.8176776766777039,0.5387755632400513
78,0.48671388626098633,0.8947319388389587,0.3269972503185272,0.8069362640380859,0.5302566885948181,0.4431155025959015,0.9204567074775696,0.2806217670440674,0.8181569576263428,0.5398940443992615
79,0.48824161291122437,0.8926671743392944,0.32300305366516113,0.7933573722839355,0.5449441075325012,0.4412878751754761,0.9213924407958984,0.27904418110847473,0.8182938694953918,0.5386958122253418
80,0.4918374717235565,0.8878695964813232,0.33088135719299316,0.8112800121307373,0.5237296223640442,0.4396050274372101,0.9217667579650879,0.27764666080474854,0.8181569576263428,0.5373668670654297
81,0.49870073795318604,0.8825892210006714,0.3372301757335663,0.8084729313850403,0.5313241481781006,0.43811270594596863,0.9226090312004089,0.276370108127594,0.8187046647071838,0.5357617735862732
82,0.48109006881713867,0.8959749937057495,0.33122140169143677,0.8141326904296875,0.5196871161460876,0.4366862177848816,0.9231705069541931,0.2750835716724396,0.8189100027084351,0.5368184447288513
83,0.48253244161605835,0.8988720178604126,0.33340194821357727,0.7954113483428955,0.5372404456138611,0.4347231090068817,0.9241062998771667,0.2734616994857788,0.8180199861526489,0.5371120572090149
84,0.4792979061603546,0.9000431299209595,0.3291090726852417,0.7907708883285522,0.5416588187217712,0.4332751929759979,0.9243870377540588,0.27223843336105347,0.8175407648086548,0.5381657481193542
85,0.5041616559028625,0.8773807883262634,0.3569548428058624,0.8153194189071655,0.5151712894439697,0.43160903453826904,0.9251356720924377,0.27070650458335876,0.817951500415802,0.5364903807640076
86,0.47028666734695435,0.904460608959198,0.3145715892314911,0.817152738571167,0.5173032283782959,0.42984169721603394,0.9254164695739746,0.2692562937736511,0.8182253837585449,0.5344470739364624
87,0.4742410480976105,0.9053748846054077,0.31872841715812683,0.7828669548034668,0.5395119190216064,0.4282851219177246,0.9260714650154114,0.26792407035827637,0.8186361789703369,0.5331619381904602
88,0.5026234984397888,0.8784902691841125,0.3463853597640991,0.810679018497467,0.5198302865028381,0.42733728885650635,0.9267265200614929,0.26711761951446533,0.8189100623130798,0.5312421917915344
89,0.4918545186519623,0.8869552612304688,0.33463847637176514,0.8094998598098755,0.5147221684455872,0.425802618265152,0.9271944761276245,0.2657828629016876,0.820142388343811,0.5309901237487793
90,0.46565836668014526,0.9064432382583618,0.3075728118419647,0.8027369976043701,0.5258158445358276,0.4243054687976837,0.9273816347122192,0.2644931972026825,0.8202108144760132,0.530173122882843
91,0.4681226313114166,0.9045838117599487,0.31964775919914246,0.8257489204406738,0.5090482234954834,0.4231918454170227,0.9280366897583008,0.2633593678474426,0.8190469741821289,0.5311362147331238
92,0.4767913222312927,0.8984919190406799,0.3228476941585541,0.8225082159042358,0.5185034275054932,0.42135733366012573,0.9285045862197876,0.2616748809814453,0.8183623552322388,0.5332936644554138
93,0.5089632868766785,0.8764767646789551,0.35538801550865173,0.7945288419723511,0.533568263053894,0.4204796552658081,0.9284110069274902,0.26099535822868347,0.819389283657074,0.5308895707130432
94,0.46704721450805664,0.9067720174789429,0.3097401559352875,0.8159812688827515,0.5199980139732361,0.4193606376647949,0.928878903388977,0.2601263225078583,0.8202793598175049,0.5294516086578369
95,0.481749951839447,0.8903248310089111,0.33783626556396484,0.8238471746444702,0.499130517244339,0.4179672300815582,0.9292532205581665,0.25902092456817627,0.8197316527366638,0.5282487869262695
96,0.46298715472221375,0.9072240591049194,0.3092275559902191,0.803490161895752,0.5221338868141174,0.4165347218513489,0.9292532205581665,0.25779739022254944,0.820553183555603,0.5273160338401794
97,0.46458297967910767,0.9019744992256165,0.3096553683280945,0.8285788297653198,0.5052082538604736,0.41475650668144226,0.9302825927734375,0.25639718770980835,0.8208955526351929,0.5252995491027832
98,0.47297102212905884,0.8998582363128662,0.3197407126426697,0.8149086236953735,0.5146050453186035,0.4130263030529022,0.9302825927734375,0.2548580467700958,0.8208955526351929,0.5250663757324219
99,0.4799846410751343,0.893971860408783,0.33195286989212036,0.8024784326553345,0.5190901756286621,0.41199561953544617,0.930937647819519,0.2539995610713959,0.8208271265029907,0.5235961079597473
100,0.4622601568698883,0.9048304557800293,0.310800701379776,0.8216714859008789,0.5150609016418457,0.410922646522522,0.9312185049057007,0.25309285521507263,0.8212378025054932,0.5219759345054626
101,0.4684723913669586,0.8991186022758484,0.3135252594947815,0.8267835378646851,0.5005391240119934,0.40960681438446045,0.931686282157898,0.2519734501838684,0.8216485977172852,0.5211608409881592
102,0.44015011191368103,0.9219144582748413,0.2873859405517578,0.8116983771324158,0.5095391273498535,0.4078071415424347,0.9317798614501953,0.2503323256969452,0.820827066898346,0.5213720202445984
103,0.4485771059989929,0.9127098321914673,0.298542320728302,0.8231320381164551,0.5012339949607849,0.4064757525920868,0.9320606589317322,0.2490527629852295,0.8216486573219299,0.5219871997833252
104,0.45708027482032776,0.9112510681152344,0.308566689491272,0.8213063478469849,0.5050680637359619,0.40508154034614563,0.9323413968086243,0.2475704699754715,0.821580171585083,0.5245152115821838
105,0.4556522071361542,0.9083951711654663,0.3091036081314087,0.8373955488204956,0.4929012358188629,0.40414342284202576,0.9334643483161926,0.24705205857753754,0.8211694359779358,0.5203337073326111
106,0.4764746129512787,0.8951429128646851,0.32538461685180664,0.8253153562545776,0.5075820088386536,0.40282994508743286,0.9335579872131348,0.24586467444896698,0.8212378025054932,0.5201157927513123
107,0.44725534319877625,0.9120832085609436,0.3064920902252197,0.8241361379623413,0.49598750472068787,0.40101850032806396,0.9338387250900269,0.24408479034900665,0.8215117454528809,0.5219050049781799
108,0.443474143743515,0.9176716208457947,0.29366225004196167,0.8149390816688538,0.5171506404876709,0.40010687708854675,0.9339322447776794,0.2435283660888672,0.8217170834541321,0.5188039541244507
109,0.43912556767463684,0.9202708005905151,0.293395072221756,0.8263651132583618,0.4973749816417694,0.3980209529399872,0.9344937801361084,0.2415827065706253,0.821580171585083,0.5199279189109802
110,0.4580022394657135,0.9062891602516174,0.30511850118637085,0.8115994930267334,0.512460470199585,0.39654186367988586,0.9351487755775452,0.24029964208602905,0.8223332762718201,0.5197204351425171
111,0.44394415616989136,0.9150521159172058,0.2924993634223938,0.8276811838150024,0.5027203559875488,0.39464709162712097,0.9349616765975952,0.23857124149799347,0.8225386738777161,0.5207487940788269
112,0.44826552271842957,0.9152061939239502,0.298004686832428,0.8233070373535156,0.5044065117835999,0.3927847743034363,0.9351488351821899,0.23697231709957123,0.8226756453514099,0.5207341313362122
113,0.4615897238254547,0.9015018939971924,0.30786994099617004,0.8203325867652893,0.5024998784065247,0.3912011384963989,0.9353359341621399,0.2357587218284607,0.823154866695404,0.5198233127593994
114,0.4355875551700592,0.9185963273048401,0.2893882393836975,0.8359426259994507,0.48656344413757324,0.3902958929538727,0.9354295134544373,0.23498141765594482,0.822607159614563,0.5189443230628967
115,0.46420881152153015,0.896344780921936,0.30751121044158936,0.813508927822113,0.5051555037498474,0.38950490951538086,0.9357102513313293,0.2345208078622818,0.8232917785644531,0.516156017780304
116,0.42849501967430115,0.9213392734527588,0.2759787440299988,0.8354100584983826,0.4933836758136749,0.38824233412742615,0.9358038902282715,0.23346154391765594,0.823634147644043,0.5154183506965637
117,0.47609683871269226,0.8949477076530457,0.32094454765319824,0.8100704550743103,0.5040249824523926,0.387032687664032,0.936458945274353,0.23243653774261475,0.8228810429573059,0.5145108699798584
118,0.4535764753818512,0.9071829915046692,0.29924488067626953,0.8041824698448181,0.5158918499946594,0.38545310497283936,0.9366461038589478,0.23098497092723846,0.8231549263000488,0.5147373080253601
119,0.4310621917247772,0.9218425750732422,0.2799939811229706,0.820393443107605,0.4913756847381592,0.38378411531448364,0.9367396831512451,0.22903090715408325,0.8222647905349731,0.5192238092422485
120,0.44336703419685364,0.9128947257995605,0.28949347138404846,0.8339115381240845,0.49507617950439453,0.3827367126941681,0.9370204210281372,0.22803731262683868,0.8230864405632019,0.520142674446106
121,0.4614252746105194,0.9002485871315002,0.3122963011264801,0.8222572207450867,0.5031931400299072,0.38134804368019104,0.9370203614234924,0.2271602302789688,0.823634147644043,0.5172325968742371
122,0.43830350041389465,0.9133673310279846,0.2956540584564209,0.8262510299682617,0.4880983829498291,0.3798600137233734,0.9370204210281372,0.22596365213394165,0.8241133689880371,0.5156739950180054
123,0.45775556564331055,0.902241587638855,0.30886057019233704,0.8152052760124207,0.500817060470581,0.3789207637310028,0.9372075796127319,0.22510819137096405,0.823976457118988,0.5153843760490417
124,0.4355056583881378,0.9169320464134216,0.29262474179267883,0.819982647895813,0.49607816338539124,0.3776383697986603,0.9375818967819214,0.2237798124551773,0.823634147644043,0.5176260471343994
125,0.4305855631828308,0.9192332029342651,0.2906773090362549,0.8214508891105652,0.4951643645763397,0.3763355314731598,0.9373010993003845,0.22285161912441254,0.824455738067627,0.5150681734085083
126,0.44627270102500916,0.9089909791946411,0.2909190058708191,0.8098269701004028,0.5142870545387268,0.37477004528045654,0.9373947381973267,0.22143717110157013,0.8257565498352051,0.5142346024513245
127,0.4466055929660797,0.9140556454658508,0.29938018321990967,0.8037335872650146,0.518409788608551,0.3737945556640625,0.9378625750541687,0.2204974740743637,0.8250718116760254,0.5149850249290466
128,0.44696763157844543,0.9059706926345825,0.30170103907585144,0.8432379364967346,0.4856528043746948,0.3736525774002075,0.9378626346588135,0.22068317234516144,0.8247981071472168,0.5110659599304199
129,0.4222939908504486,0.9244621992111206,0.2708281874656677,0.8258326053619385,0.5041053295135498,0.37322357296943665,0.9379562735557556,0.22045423090457916,0.8258249759674072,0.5094125866889954
130,0.43334081768989563,0.9205584526062012,0.2827376425266266,0.8298644423484802,0.48774853348731995,0.3718142509460449,0.9379562139511108,0.2190101593732834,0.8263042569160461,0.5108625292778015
131,0.4252122640609741,0.9206611514091492,0.280925452709198,0.836292564868927,0.4825453460216522,0.37117013335227966,0.9385176301002502,0.21814322471618652,0.826852023601532,0.5130302309989929
132,0.45817792415618896,0.9012553691864014,0.30434679985046387,0.8152129650115967,0.5040311813354492,0.370374470949173,0.9383305311203003,0.21736954152584076,0.826988935470581,0.5130486488342285
133,0.4278833866119385,0.9225513935089111,0.2783955931663513,0.8152509927749634,0.5001593232154846,0.3695283830165863,0.9383305311203003,0.21650171279907227,0.8271942734718323,0.5139018893241882
134,0.43427222967147827,0.918586015701294,0.2879544496536255,0.8235961198806763,0.4941937029361725,0.36899855732917786,0.9383305311203003,0.21585285663604736,0.8276735544204712,0.5147705078125
135,0.43101826310157776,0.9138398766517639,0.28183886408805847,0.8380421996116638,0.4819762706756592,0.3680993914604187,0.9383305311203003,0.21515607833862305,0.8278789520263672,0.5131378173828125
136,0.4313066899776459,0.9188531041145325,0.27795976400375366,0.8253077268600464,0.4918457567691803,0.36705130338668823,0.938517689704895,0.21429158747196198,0.8278789520263672,0.5125368237495422
137,0.4122130274772644,0.930543839931488,0.26525604724884033,0.8312641978263855,0.4891403913497925,0.36637914180755615,0.9386112689971924,0.21399444341659546,0.8275366425514221,0.5102662444114685
138,0.4233846366405487,0.9199728965759277,0.28130921721458435,0.8466535806655884,0.47037696838378906,0.36559659242630005,0.9387048482894897,0.21269674599170685,0.828015923500061,0.5148699879646301
139,0.4202795922756195,0.9219247698783875,0.2745555341243744,0.8324889540672302,0.4874325394630432,0.36443030834198,0.9390791654586792,0.21161019802093506,0.828632116317749,0.5154725909233093
140,0.4137154817581177,0.931827962398529,0.2710649371147156,0.8071644902229309,0.512107253074646,0.36310768127441406,0.9394535422325134,0.210648313164711,0.8282897472381592,0.5140751004219055
141,0.4248151481151581,0.9188942313194275,0.2761824131011963,0.8233526945114136,0.4846024215221405,0.3624221384525299,0.9425415992736816,0.21078544855117798,0.830069899559021,0.5073875784873962
142,0.41536256670951843,0.9276777505874634,0.2626536190509796,0.8139120936393738,0.49821484088897705,0.36056724190711975,0.9392663240432739,0.20909148454666138,0.8296590447425842,0.5085267424583435
143,0.4303004741668701,0.9146000146865845,0.29390978813171387,0.8388562202453613,0.4846799969673157,0.3597160577774048,0.9394534826278687,0.20835177600383759,0.8297275304794312,0.5080839991569519
144,0.41438916325569153,0.9211029410362244,0.2760797441005707,0.8454972505569458,0.4703514873981476,0.35861507058143616,0.9436646103858948,0.20766596496105194,0.8306175470352173,0.5057679414749146
145,0.4100548028945923,0.931437611579895,0.26567479968070984,0.8408873081207275,0.4744780957698822,0.3583591878414154,0.9394534826278687,0.20692549645900726,0.8299329280853271,0.5091761946678162
146,0.39495396614074707,0.9381356239318848,0.24276433885097504,0.8391071557998657,0.4885578751564026,0.35778361558914185,0.9398277997970581,0.20652486383914948,0.8297959566116333,0.5089375376701355
147,0.4288980960845947,0.914312481880188,0.29455506801605225,0.8234134912490845,0.49671587347984314,0.3573330044746399,0.9400149583816528,0.20610679686069489,0.8292481899261475,0.509056031703949
148,0.4232083261013031,0.9196029901504517,0.27719834446907043,0.8290276527404785,0.4892136752605438,0.3570782542228699,0.9433838725090027,0.2061941772699356,0.8301383256912231,0.5051469206809998
149,0.4222133457660675,0.9172093868255615,0.27328571677207947,0.8261597156524658,0.4870147705078125,0.3570205867290497,0.9431031942367554,0.2061314731836319,0.8308229446411133,0.5045081377029419
150,0.39471423625946045,0.9399128556251526,0.2507215142250061,0.842522919178009,0.47467365860939026,0.3559461832046509,0.94366455078125,0.2048812061548233,0.8308229446411133,0.5071832537651062
151,0.4071122407913208,0.9326087236404419,0.2564929723739624,0.8168485164642334,0.5013548135757446,0.3546617031097412,0.9402021169662476,0.2036239355802536,0.8306175470352173,0.5081490874290466
